from_id,GEOID,travel_time_minutes,site_id,site_name
yankee_stadium,36047027800,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028100,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028400,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028502,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028600,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028700,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028800,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029000,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029100,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029200,92.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029300,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029700,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029800,87.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029900,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047030000,92.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047037100,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047037300,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047037500,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047037700,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047037900,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047036501,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047036502,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047036900,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047038700,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047038900,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047039100,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047039300,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047077200,83.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047077400,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047077600,87.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047078200,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047007700,60.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047046201,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047036700,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047003000,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047030700,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047030100,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047031100,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047031500,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047031701,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047031900,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047032300,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047032700,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047033100,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047033500,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047033900,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047034100,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047034300,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047034500,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047040300,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047040500,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041100,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041200,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047039500,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041300,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047039700,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047039900,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041401,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041500,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041600,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041800,84.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041900,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042100,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042300,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042500,58.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042600,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042700,58.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042800,83.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042900,60.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043000,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043100,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041402,83.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047021200,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047019400,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047117602,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047041700,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047089800,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047072800,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047098800,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047058200,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047068600,96.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047025400,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047032100,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047081600,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047019500,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044800,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047007400,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047004600,101.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043200,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043300,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043400,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043500,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043900,59.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044000,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044100,57.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044200,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044300,54.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044400,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044500,54.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044600,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047045000,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047045200,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047045300,53.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047045400,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047079400,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047080400,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047080600,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047048200,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047007800,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028501,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047026100,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047067800,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047075400,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047018100,58.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047080200,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047083800,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055100,55.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047019300,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047086800,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047099600,92.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042000,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047020200,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047065400,91.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047040400,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047004100,56.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047032900,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047013900,62.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047002300,55.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016000,84.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047036300,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047092800,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047012801,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047046800,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047047000,83.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047045800,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047046202,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047046400,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047047400,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047047600,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047047700,53.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047047800,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047048000,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047048100,50.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047081400,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047082000,70.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047082200,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047082600,70.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047082800,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047083000,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047083200,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047083400,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047057400,95.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047102400,92.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047048400,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047024100,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047026500,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029500,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047015100,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047021700,57.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055800,86.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047007600,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047012200,70.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047010200,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047040900,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047116800,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047096600,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047005202,100.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042200,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047073800,84.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047054600,86.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047017600,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028200,92.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047031300,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047081000,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047085800,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047013500,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047032500,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049400,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047048800,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049000,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049200,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049600,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049700,46.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049800,70.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049900,56.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047050100,47.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047051300,49.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047040700,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047014300,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047018400,86.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047029600,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028300,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047076400,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047015500,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047021300,59.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047038100,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047114202,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047005601,102.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047003600,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047008000,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047093800,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047064800,91.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047025902,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047086600,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047110600,84.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047117601,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043600,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047050202,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047050500,53.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047050600,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047050700,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047051100,55.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047051200,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047075000,83.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047018800,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047025800,83.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049500,48.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047088800,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047011800,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047053200,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047022900,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047040100,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047112000,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047005800,86.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047014000,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047014800,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047064200,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047030900,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047082400,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047021500,59.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047038500,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047094402,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047024300,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047003800,97.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047033300,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047003500,52.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047051400,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047052600,72.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047051500,52.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047051700,48.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047051800,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047051900,45.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047052000,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047052300,53.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047052700,56.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047052900,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047053000,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047053300,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047053400,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047053500,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047067000,94.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047025500,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047027900,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047005100,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047111800,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047021600,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047020500,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047015700,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047003300,52.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047040800,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047050900,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047026900,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047045600,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047100600,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047040600,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047084800,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047056000,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047023200,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047091600,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047048900,55.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047013300,63.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047054500,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047006200,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005014701,34.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005017901,19.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005018301,12.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005022102,18.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005023703,25.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005026702,32.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005033201,41.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005040303,28.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005021700,17.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005023702,24.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005040302,27.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005007600,41.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005009000,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005015900,27.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005005001,43.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047053700,66.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047054700,64.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047054800,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047053900,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047054300,70.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047054400,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047054900,60.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055000,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055300,44.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055400,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055500,52.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055600,87.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055700,52.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047056200,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047056400,87.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047008200,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047028900,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047026800,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047078400,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047057100,57.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047086200,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047111000,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047004300,55.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047030300,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047031702,59.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047036100,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047038300,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047039400,93.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047042400,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047043800,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047044700,50.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047047200,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047049100,59.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047050300,49.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047055200,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047056500,55.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047057500,53.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047057600,92.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047056600,91.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047056800,94.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047056900,55.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047057000,99.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047057300,62.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047057800,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047058000,84.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047083600,90.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047084000,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047085000,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047085200,87.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047085400,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047090000,70.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047092000,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047090200,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047090600,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047090800,69.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047091000,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047091800,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047092200,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047093000,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047093400,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047093600,81.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047063200,100.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047065600,93.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047059100,62.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047069000,97.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047073000,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047074200,84.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047078000,84.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047080000,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047084600,77.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047087200,80.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047091200,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047098200,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047099200,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047115000,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047116200,78.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047119000,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047000100,53.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047000200,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047000301,59.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047014200,82.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047014500,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047014700,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047015000,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047015300,61.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047015400,96.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047015900,55.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016100,54.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016200,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016300,59.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016400,99.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016500,65.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016700,62.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016800,92.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047016900,62.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047017100,68.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047017200,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047017400,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047017500,79.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047085600,75.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047086000,74.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047086400,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047087000,76.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047087401,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047087600,73.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047087800,67.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047088200,71.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047063600,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047063800,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047064000,89.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047064400,90.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047065000,88.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047094401,91.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047095000,91.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047095400,90.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047095600,85.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005044902,45.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005025100,25.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005022404,42.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005039901,29.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005023704,22.0,yankee_stadium,Yankee Stadium
yankee_stadium,36005015300,32.0,yankee_stadium,Yankee Stadium
yankee_stadium,36047000700,56.0,yankee_stadium,Yankee Stadium
