from_id,GEOID,travel_time_minutes,site_label,site_name
0Oq62v7q6D,06073012600,,old,Torero Stadium
0Oq62v7q6D,06073012700,101.0,old,Torero Stadium
0Oq62v7q6D,06073012800,110.0,old,Torero Stadium
0Oq62v7q6D,06073012900,105.0,old,Torero Stadium
0Oq62v7q6D,06073013000,106.0,old,Torero Stadium
0Oq62v7q6D,06073008101,73.0,old,Torero Stadium
0Oq62v7q6D,06073008102,69.0,old,Torero Stadium
0Oq62v7q6D,06073008301,64.0,old,Torero Stadium
0Oq62v7q6D,06073008306,,old,Torero Stadium
0Oq62v7q6D,06073010601,,old,Torero Stadium
0Oq62v7q6D,06073013205,96.0,old,Torero Stadium
0Oq62v7q6D,06073013102,108.0,old,Torero Stadium
0Oq62v7q6D,06073013103,101.0,old,Torero Stadium
0Oq62v7q6D,06073013104,108.0,old,Torero Stadium
0Oq62v7q6D,06073013203,104.0,old,Torero Stadium
0Oq62v7q6D,06073013204,103.0,old,Torero Stadium
0Oq62v7q6D,06073008307,41.0,old,Torero Stadium
0Oq62v7q6D,06073008327,,old,Torero Stadium
0Oq62v7q6D,06073008330,,old,Torero Stadium
0Oq62v7q6D,06073010900,88.0,old,Torero Stadium
0Oq62v7q6D,06073011000,76.0,old,Torero Stadium
0Oq62v7q6D,06073011100,82.0,old,Torero Stadium
0Oq62v7q6D,06073013306,108.0,old,Torero Stadium
0Oq62v7q6D,06073013206,105.0,old,Torero Stadium
0Oq62v7q6D,06073014602,101.0,old,Torero Stadium
0Oq62v7q6D,06073011300,,old,Torero Stadium
0Oq62v7q6D,06073008511,56.0,old,Torero Stadium
0Oq62v7q6D,06073013601,,old,Torero Stadium
0Oq62v7q6D,06073017048,,old,Torero Stadium
0Oq62v7q6D,06073009507,,old,Torero Stadium
0Oq62v7q6D,06073007800,44.0,old,Torero Stadium
0Oq62v7q6D,06073008503,54.0,old,Torero Stadium
0Oq62v7q6D,06073009902,,old,Torero Stadium
0Oq62v7q6D,06073013302,112.0,old,Torero Stadium
0Oq62v7q6D,06073013303,113.0,old,Torero Stadium
0Oq62v7q6D,06073016201,115.0,old,Torero Stadium
0Oq62v7q6D,06073015302,,old,Torero Stadium
0Oq62v7q6D,06073016606,,old,Torero Stadium
0Oq62v7q6D,06073008501,72.0,old,Torero Stadium
0Oq62v7q6D,06073003601,87.0,old,Torero Stadium
0Oq62v7q6D,06073013411,,old,Torero Stadium
0Oq62v7q6D,06073002703,102.0,old,Torero Stadium
0Oq62v7q6D,06073003109,94.0,old,Torero Stadium
0Oq62v7q6D,06073003111,89.0,old,Torero Stadium
0Oq62v7q6D,06073003112,85.0,old,Torero Stadium
0Oq62v7q6D,06073003113,101.0,old,Torero Stadium
0Oq62v7q6D,06073007701,61.0,old,Torero Stadium
0Oq62v7q6D,06073007907,53.0,old,Torero Stadium
0Oq62v7q6D,06073021600,,old,Torero Stadium
0Oq62v7q6D,06073021800,101.0,old,Torero Stadium
0Oq62v7q6D,06073022000,99.0,old,Torero Stadium
0Oq62v7q6D,06073008003,63.0,old,Torero Stadium
0Oq62v7q6D,06073008006,64.0,old,Torero Stadium
0Oq62v7q6D,06073008361,53.0,old,Torero Stadium
0Oq62v7q6D,06073008362,64.0,old,Torero Stadium
0Oq62v7q6D,06073009305,78.0,old,Torero Stadium
0Oq62v7q6D,06073009306,83.0,old,Torero Stadium
0Oq62v7q6D,06073009510,108.0,old,Torero Stadium
0Oq62v7q6D,06073012501,94.0,old,Torero Stadium
0Oq62v7q6D,06073012502,95.0,old,Torero Stadium
0Oq62v7q6D,06073013420,,old,Torero Stadium
0Oq62v7q6D,06073014901,93.0,old,Torero Stadium
0Oq62v7q6D,06073016503,,old,Torero Stadium
0Oq62v7q6D,06073016504,119.0,old,Torero Stadium
0Oq62v7q6D,06073007905,56.0,old,Torero Stadium
0Oq62v7q6D,06073007910,56.0,old,Torero Stadium
0Oq62v7q6D,06073014902,85.0,old,Torero Stadium
0Oq62v7q6D,06073000201,65.0,old,Torero Stadium
0Oq62v7q6D,06073002711,99.0,old,Torero Stadium
0Oq62v7q6D,06073008363,51.0,old,Torero Stadium
0Oq62v7q6D,06073003304,74.0,old,Torero Stadium
